AuthorId,PaperIds
55,2253161 507841 360533 2145125 847068 599636 1068666 1917226 529078 538215 1087938 1311582 1958000 949475 855331 1963658 674836 400429 191340 1705250 368324 627473 283152 649131 869430 567439 391076 1598529 415449 68389 1246558 1807352 749124 1006063 1003588 889545 341916 580095 1315957 337774 1536069 2242701 1420910 1200417 609556 1113127 605718 1182092 311565 1629211 501918 2160386 2139275 1389430 1258087 285210 2239313 2149929 144775 998325 844326 739353 1507925 918326 419865 1000445 2071330 1287246 2223355 50011 2169279 1892017 2148216 449667 1218501 241121 1275261 1845523 1689507 1384633 1953648 1348168 1973900 1598298 413987 1709669 1421288 122970 1493998 188583 1693618 951610 2061699 1232116 1748110 417586 571156 1268197 1409438 733638 1208855 1779715 1728999 1315501 699144 836220 1600372 178497 1978555 1002385 1481605 1124696 1406810 803603 1392908 860367 640178 52775 248390 1079496 1120846 824229 836932 618099 1390814 2228319 322106 441364 1842680 1235117 809176 19294 1095626 767668 1482854 77268 2001305 500411 2185666 898876 1464112 312517 823685 222631 224005 2209422 2235159 778260 636227 563378 185529 1604996 1117699 1336245 1874507 1767867 1404308 1998820 250051 487867 744480 299391 429669 2060463 1976657 1617887 25103 1130940 607208 1324071 427091 1475480 2067435 1575412 1111248 768943 1306853 391835 1792050 1737538 1321344 75356 566388 2170187 2025947 2135162 801400 838147 40294 389256 375645 24074 2050391 1846507 1844943 1715897 1358815 1221789 1114808 1038114 686632 374924 2031585 2203516 2160850 2089307 2001206 842748 778747 427328 1309499 847749 1822770 1705023 341776 1153819 1051041 1886009 697076 282173 2097673 2020967 1226103 109868 2047193 2033860 717808 1457884 452096 542459 590988 1691264 160532 1039736 617344 2139295 264821 1971149 2126038 1330055 2228219 1314361 1473948 300323 2248734 1231847 1173588 1425243 2172928 914441 600343 55193 415677 396571 330142 294906 222469 2133149 2130152 1996769 1868160 178422 164850 1645597 1516256 1484358 1453295 1402396 1333822 1318932 129165 1291570 1253687 1236357 1030869 1017616 1961041 1871885 655318 753581 824805 1717868 20444 1058628 1665586 25304 558232 1057692 327692 651888 1696592 2161270 1709794 1545364 1051834 867779 1587177 1360578 518886 520007 690310 1974662 156007 372836 1283236 852486 849805 652442 1169763 108616 1088098 787757 1561133 662811 1368392 2010142 1477509 1309753 1157610 2507 685489 1012283 757830 816840 671895 468963 418934 1258466 139335 478547 1909176 732607 434255 885156 2069581 1034482 805860 766130 1905878 1819740 801725 583593 916062 878853 878611 82669 782195 761011 75169 645843 561429 548812 530550 433440 424703 402085 400432 275203 2233795 2116002 2088058 2069862 1964990 1935912 1842828 1813933 1796849 1704151 1692285 167677 1674347 1647435 1514435 1503094 1487068 1441833 1432571 1412697 1334503 128962 1279252 1254356 1246911 1162408 1131277 1065523 1028676 423069 883792 166298 600193 1272277 1247571 401485 919007 616823 545233 1369596 1079484 292208 267444 2092511 733374 1634096 153324 869813 1183554 1328475 295041 836602 462613 1639193 947880 2227977 1596644 601175 657724 151248 1058984 493623 433613 857434 839470 742557 716659 69178 602590 2239080 2188967 2188615 2020050 1923712 1914211 179163 1671418 1619343 1598603 1513936 1505207 1495079 1470552 1401976 1394715 138408 1358761 1292671 1265959 1149308 1040990 533875 783611 2100017 1988643 1338645 981085 1993390 1809054 633416 136767 1912963 933473 145200 860343 837051 791391 707333 701621 666181 596639 42966 393613 367455 341809 243218 2219269 217562 2172944 2152937 2107137 1845348 1704638 1686687 1627327 1480374 1389913 1355338 1334565 1330500 1234065 1224097 1175552 1127766 520682 861633 209987 1562350 1561911 1471568 991821 873533 2052277 1740617 1147447 1129545 2188174 1166498 375494 1426341 372994 569738 36459 348351 1805568 1521193 1347683 1341262 1230662 683325 1374577 515706 2140444 443598 1299922 1754410 1032043 1281589 1791611 2189241 649955 1618867 1081944 178136 251879 1637203 800859 747730 2144025 47028 787171 68780 494493 1213444 1930652 1231449 2169998 973193 366499 269210 157653 720336 965304 762178 491228 2238930 169774 1647084 1417252 464497 1782482 95899 812510 2054919 440944 2086146 2043565 1618919 1212786 446774 317855 511272 197854 1988335 1131748 913529 1412366 1690254 1638417 82789 2078331 810770 1224720 1488589 441057 411010 1044866 380270 1609130 2221713 228600 1350211 1170435 1106983 605597 2101279 1537119 479932 1572902 1267968 1318181 1669282 529900 362297 1874629 2187821 589720 1303769 1605108 1340284 821861 2182966 2254072 1376095 1501821 577846 1200622 85184 1883848 819589 810900 369796 258012 2006004 102768 944768 1564558 1743955 397455 1559958 862499 1613009 434161 629576 443903 1611534 493921 1290673 1268918 745317 2014129 1639061 1373323 327786 2232203 787670 590824 569149 293806 1567825 1503337 1263351 1588620 640883 1490929 1296398 110515 1659666 138526 2243047 794747 847721 360278 1134037 1204075 2213984 1294041 1165889 15471 1614166 939887 313273 372043 1762246 161497 1768979
426,1755057 1525094 581263 1200538 1020664 1743931 1886966 1506113 2131795 885676 212235 1397733 733468 1309402 1620205 1715768 1474160 608753 1619181 1513874 762357 2114604 92584 703799 1220376 1591324 841427 873 174625 284639 1896437 643226 1738852 1425521 1522781 37257
1861,1048827 282043 1059590 922192 528639 1818633 59550 124595
10212,1830188 275419 1723109 131299 199989 711071 551557 414184 290814 1753895 1888199 49767 1907454 509790 2148031 694244 1495359 24013 1443210 2017320 1576383 1114250 719916 824163 1763581 681072 173546 1155164 792369 736670 1279152 195044 1409670 213826 1274721 2108310 656535
10275,300441 2029275 876311 368138 871240 995222 2161376 389312 1979860 2192149 358576
11496,248838 511060 1885728 220745 382531 395701 1872494 1762778 310992 1743639 973637 1492999 1272569 1104541 1202424
18188,2143863 1449121 552709 932834 389381 661470 1596936 1792343 201934 925232 888761 837759 813760 763814 2174825 2045142 1957616 1835169 1370016 1221739 580096 1667384 1478315 573569 1572736 913351 2085225 986581 909867 735641 710443 241280 2179721 1932598 1794090 1678146 139332 1107957 2166077 1625524 1545848 137079 1161740 517152 474495 2235164 197565 1908236 157235 1094311 804483 1940154
24084,742130 577751 1189579 333881 1869397 1738102 1016070 1631641 1956573 740629 1295125 540977 1382971 948819 2109321 1001700 1293911 921770 2088513 1125171 2110768 1627503 159070 1255955 1231769 1033339 798065 83119 855848 264073 508776 755602 387864 1265218 1921831 1373575 1019835 709938 885251 985112 485673 1884939 881167 878697 1036778 1995821 682071
24742,2044666 1245729 1208535 93774 1781937 1027260 368006 1913487 1983432 418161 1048305 1479666 51173 2169048 16442 1212339 71659 1878416 554197 130342 2096774 1913043 2089832 306589 415681 1252386 721790 2254334 1401091
25416,813039 1966318 1622407 1610983 866186 558147 1919301 927390 1847725 1587465 1485594 1370261 1237729 1196882 930472 1451082 941767 2185606 1854342 519560 329902 1577492 1462076 790443 374185 232439 1828331 1099694 812580 1614447 1067880 1613422 605987 460139 2138119 169683 1400136 1227405 1474602 742067 284666 2225397 1596121 811814 814588 2160345 1825773 93999 892088 670347 61971 2247877 2134084 1895909 1797025 360572 2192042 1168453 757899 869152 305286 2001332 181977 1447022 1416605 12812 12388 1076709 1818437 867114 1687437 1610714 1360551 1104862 1826301 1676941 84140 686511 424415 1503965 680237
28219,1791923 1220941 1931375 631751 1652378 330872 602134 1890179 680300 774485 1588027 109827 627675 1835483 1399749 1422005 5770 1955611 167565 1325050 1456144 1144676 1025108 83820 623567 586226 1680681 335385 654955 665753 1696145 186104 897275 303593 1902112 1703055 487655 447407 333598 2184495 5120 2060242 82050 1150031 1116196 1464976 1731420 1581445 128718 1481346 660242 1862163 1852837 1706816 647888 780897 401615 1594284 68017 383133 1078812 1637736 2247914 1084963
29128,2196786 1860108 703337 657946 2178958 1174507 110647 642811 1769412 921604 618851 601667 1137717 2095139 315629 1235232 223276 1635071 1927641 1668715 1380889 804653 648074
34494,846983 968173 1206531 91967 259341 1524512 803164 560590 1076624 1063907 712201 549068 804003 2047860 1536613 707534 1784487 472573 997090 462095 159091 353064 1096538 1910875 1750762 1397825 629989 1116725 1356744 1719679 728621 809480 1014168 1320542 1006766
34496,266856 888479 1359075 2169307 1638932 2130364 2253773 62917 1363327 1429443 161413 858967 632352
36062,253150 88304 581437 461765 1488418 910628 1227183 231435 946260 924384 1225907 1481448 1374008 2030363 869744 96930 2257551 921400 384055 1644154 1150479 100193 100084 1053515 1658764 1627429 822364 52206 400327 2129732 1938337 1257199 111433 1884507 1098015 916143 105792 1135619 1314077 1096144 1894316 1411362 2166942 2084437 1765448 1205019 1520105 611971 605243 1760287 1168546 1152288 1791107 870955 704914 274016 1975276 1958799 1895803 1895472 1037188 914058 2120779 1475139 12362 2254989 1755021 1393734 1070290 1346661 82450 471502 448872 239616 710159 1148170 1528118 280324 972530 318438 2251014 1809858 1051950 646637 1007492 292891 1579310 2257205 1302514 1566501 2243971 691018 838672 1229421 899789 1770228 100646 1260867 1488609 881018 2179156 1975664 1561467 1561450 1107923 741657 169846 1537633 830033 2011689 1291513 957237 394413 1985804 667744 319858 2258994 1994278 1465493 993804 939209 57030 2218065 2169470 183182 1696591 1425834 1033927 838367 709071 630759 2143817 2009413 1805494 1765108 1501169 1296714 1293320 1178094 1065957
39768,1430807 2126514 551615 1592066 1494469 1399457 1382763 1771946 871837 958934 1219316 2185775 523900 1559005 1975573 1942840 1527646 2182654 885347 589984 216047 1730752 1751703 783061 758183 1406329 539687 2236084 556341 918619 93488 8641 5505 547614 2112139 200508 162121 1502430 206613 115843 1123455 405042 2139326 818472 825836 432897 154803 872311 423743 1845192 1240968 429315 766030 312197 1229328 1036289 156198 2126402 1367227 1428199 367476 28045 1595095 1102370 947393 2175268 1802369 223129 1902374 1133985 1245793 1061105 1884083 1156204 1974886 2232604 1859302 494957 2106793 1195190 879373 1347552 922526 1754413 1628319 1289447 553353 1972254 511397 1937541 1466535 1984723 711258 648483 1157824 1396244 1069237 2208909 1489965 217454 370220 322704 1762264 1285995 928356 710951 385658 2050669 155087 1235441 68023 1498743 1114602 100673 1466741 2059764 730365 1124811 331742 452266 618452
39798,1785282 1906933 666223 1075626 2246046 376339 1472026 1581995 2153956 519981 2139329 1892653 2056173 2087449 18672 1885187 1372592 1994858 1054247 544441 510673 2104288 1503521 729571 1610722 374468 2052980 115064 729457 594947 2196869 1929774 854512 1380258 530891 1788489 1288620 1122961
40047,1738143 1116160 848122 2171272 1152800 1099951 1815196 2101374 1012865 188576 847322 1914286 324681 1045548 2039247 709733 1133541 1141560 945776 258552 42018 355196 788435 627854 2115497 1530502 2230154 1289425 238939 1337919
41009,643702 336248 1592115 1258284 1474631 656419 2124527 261035 1862142 926841 1698249 2034501 644357 2228833 1492021 56140 1225680 2234486 2097253 330114 1934756 1994425 246701 1308254 376081 2080354 114875 915032 1573546 2038704 1956351 1029758 199656 1375484 428606 84587 827041 637278 1138474 1531457 1503866 1819448 863425 253685 1839925 1357171 1176104 2026989 1398925 2181493 129720 2058482
42126,1220955 347427 785820 1173255 386358 1933559 660979 791236 776187
43172,1296109 1508621 1849015 1266800 537652 433659 356658 1247158 1217745 814654 406620 566072 1876696 127095 2177399 1155926 1930617 1521830
45187,1831888 2202633 1130150 1409696 443914 1725516 2041981
45333,1232699 745629 1679112 2138460 940748 727364 807868 1378776 1878978 200484 1813947 1400665
46066,1863185 416649 676015 721900 1897513 903284 1365765 634692 85243 1082619 191453 1434510 617071 45403 2041368 1283775 1846156 1197910 586968 1157255 407548 946806 2110965 1282427 2094390 2095007 812130 202418 1224625 1966819 364532 399845 1515709 741938 2158522 1538056 1984071 1551780 1872215 1723942 2054486 394747 2109319 1949698 1589028 464803 12403 897475 395019 159023 1674171 183262 804918 29428 1966185 720189 1292754 737082 1902541 1782570 976074
47017,185854 1174459 2117035 1438593 974717 545532 1548256 560441 760332 802514 1459573 1481131 1633627 1523202 616979 358766 402449 1723413 1562660 148837 1184789 855071 1920929 5900 1162111 1418396 299094 309280 842662 1659842 1354570 361131 382268 372684 1554996 93065 2246471 1313701 1288246 1307395 2091331 1207842 31966 877613 1996632 1312807 1582820 1631163 747635 26035 15104 1054552 469963 539979 456193 367143 2250379 2100989 2012471 669425 564997 1235731 259806 68419 857876 439107 2136502 327016 962323 1923559 1097677 1298547 230362 1946327 1882724 249794 1991326 896957 1848939 1132453 1690779 1450841 1224717 617674 113469 1534759 1142699 1419410 1587962 1456402 659438 2012652 904968 909199 1965004 205691 917714 1697978 1180297 195544 479980 1436180 1601840 99719 73200 1984291 143535 825353 75376 959709 810860 1945466 702336 1314999 2199293 2067876 1656243 2069505 20013 974997 795668 977325 1185300 817043 280536 1126668 2008934 162975 1034309 796552 2248479
47369,356551 1140341 1863871 1457310 662139 1235766 32850 231443 212672 1689876 773117 639550 718459 1637719 693443 251616 2036384 2237791 516439 1716677 249881 589471 393938 263697 705880 557516 29415 1919654 1880847 1060942 1268774 380110 1621548 510797 1760521 2090318 1282435 1042370 955542 615483 1123071 1710955 1988509 689535 340409 758878 2209103 99953 1985178 1242911 1005133 719123 201550 1189910 102351 420376 1541654 1426151 2220329 194000 545837 2225991 1273895 1374442 2090394 522373 1633959 1373174 495181 1572703 2019794 1324833 539078 983165 1743926 528316 1575310 1850227 688618 496133 39650 2173810 1892530 1840637 1538867 1466503 1761571 291513 213374 1056758 23054 35421 479323 2189979 2156115 1668248 1613458 111913 1094852 310610 633033 1023331 701899
48271,1098132 558586 2021983 108702 964690 1284336 426043 881430 1460581 981546 76832 2088176 174021 1430366 70394 382740 391938 2058100 849724 2235685 1697158 1128220 1641627 347377 2119206 633157 449905 1725338 1065 346168 2189727 1105665 429059 2221247 1990256 1960316 1378037 314113 1735840 1223261 2222204 838948 2236330 1459669 313931
49667,1765050 86102 936204 647417 136623 1529230 1302330 997624 1596002 2028427 1723026 1811349 2149537 1132114 454790 1568542 1701999 2118385 1420963 1483691 982785 262895 1146818 509973 1969981 1792259 419798 1376818 1010505 1855325 54715 470373 2209437 1793141 1513802 37246 1609920 585760 2185612 1252479 1231121 721843 1922507 2223491 977869 533190 1342355 397780 2082191 1042525 1136275 908541 929825 2256552 1890896 1185950 1405986 639206 82169 818206 730982 21119 1515523 47495 816501 875977 20748 1427066 1946799 900707 1047858 1196826 1822721 44527 3783 1374938 1199173 1023691 1724960 1168107 1720255 1120884 1960578 2073712 517713 184841 337864 1745252 260137 232283 2084082 1000333 2035256 1632830 2251494 809433 1958227 1777208 2003564 1111728 1763689 1631232 972086 261075 1967976 1361498 1261390 1563584 1093688 923212 540959 327468 1720149 12067 665274 1229525 2114734 376388 1620473 912990 2123826 1699309 312405 1795964 377178 1383421 97909 2010532 1415837 1504815 1095604 1431544 250485 1072787 204997 409809 980847 1465919 364105 1934227 1519809 1772048 16133 2041399 180518 865125 809959 1473525 1210045 1535917 760670 2223852 234361 1548339 1292873 2152849 148431 1250513 466705 80699 877931 680091 1632161 238780 28726 719846 929116 1061980 1394357 980555 13345 1735677 1069444 561424 245054 2050315 1845901 2000546 1414100 1139304 1799617 654185 1926287 2193064 359504 1901108 525632 1506605 1441793 893588 27735 1368947 747534 2223838 945082 2199700 890238 264980 1701744 814729 1104001 1604684 31206 83808 1715966 1984205 2077016 1961403 1602149 1263653 1701639 1989884 485536 2018304 471452
53232,134973 846279 2182817 1308604 1069844 1006823 2220600 1708545 550927 416698 52499
53546,1749472 635509 1519018 342925 1089891
54193,336330 1822971 1339451 1049892 115335 1702804 1182759 1827457 1525884 1775232 361759 1887993 1218785 1261998
55472,156996 288430 544846 1078971 1698561 1697554 2155857 1748387 738880 1676979 1188759 2072329 559776 138434 134697 786870 1060266 335561 1956071 981661 776599 963163 1352228 1134653 975433 1533072 1123073 920824 1826645 1317519 837360 368327 200918 1428205 897505 803104 1525050 1995332 1517046 17361 92650 1477393 1349412 453139 1815125 1602426 587588 1241629 308175 393454 1366664 11202 454243 2228030 1355808 1367497 1399406 835997 232138 1515044 354173 2209704 2038399 1772803 1673413 622834 1641150 776897 469743 422799 1682789 1842035 1425956 1380118 1652756
57198,1972414 206158 934805 305458 766207 146027 1392869 921204 1690790
57451,385955 631315 746153 1869921 1766217 478614 2042411
58609,395704 514374 287053 932459 324523 815857 567989 2032251 864324 423179 640834 2021144 1273038
61064,2130760 746800 1041639 1074858 551160 279685 1956780 755182 584130 984038 1772074 2075002 959130 496566 134307 2091214 2184630 2050000 1675975 1034842 565961 1465557 1148629 1502263 143951 1295843
62984,1542586 65501 1423808 358853 2232688 589321 323767 1345739 1514879 2248521 432850 1210726 77274 1926166 1804732 1917068 2062401 995755 1140592 1304305 1848846 938884 2034939 629173 628586 614191 2237096 165351 1490095 1354952 1348410 1309805 1258404 1168906 526406 1425746 1699311 999211 62138 204531 1542763 1330683 794620 1623697 875518 644802 1610740 1571576 2147903 615926 708274 1653130 130112 2081944 2081382 621653 436903 1401535 2058602 418242 36575 22245 1835622 1290378 673684 901384 7694 427191 332587 272790 210299 1988262 17240 169894 15533 1457155 1408384 1171898 1063899 978906 1689537 1291998 1233619 567888 1883810 1009242 452986 316282 2123749 1650258 1494324 1127084 752081 135533 107189 2151004 1100907
63141,214528 1218037
68442,1254384 810278 274626 1373192 2122432 1282045 210286 1082885 1996627 1753187 2055801 1425866 1569877 1141983 1140750
68676,862059 288177 2108397 2075553 191887 1914015 1778680 1553313 1138260 1722176 902644 380874 1114460 1075218 1312214 1792647 168632 1379587 1610168 291538 956984 1163164 1610440 298942 2037325 209825 553983 909594 51213 2036999 193345 659146 417263 1938143 17667 1462079 1439865 1356243 1067040 1350933 1454358 1458433 2032555 249506 1725673 1949905 1773881 903054 2241982 1085231 863629 1634808 24020 503988 417384 972354 2076665 1886912 1281657 964232 1051482 365443 142728 830317 1027652 1091672 351826 618179 432673 261358 1277972 1993375 14131 1947185 138789 2004095 343942 987485 589390 304379 1867247 1575126 656382 1178489 943292 856597 1267117 1094801 1038427 42108 678942 862902 2175732 2135789 1806838 647855 326702 1552459 1232019 1905456 640358 1007384 1723232 2034893 1668336 1913430 304338 204838
70311,2193762 1387164 278945 594914 1789018 1900560 1597169 1572872 1844708 634915
71221,1181738 1708272 649826 1888630 1906331 665014 1054673 1257102 299530 1489276 2146545
72384,1756658 1178398 885239 982810 69982 2228003 525382 2244968 2193796 300244 715676 904269 1370074 86576 435782 2002545 2257331 28190 1564994 1037542 923067 2097228 2019615 2224260 1649373 339600 1121350 1377948
74859,1887843 592046 852203 1489831 909362 488107 1947409 687725 1879774 2172540 1371642 2028109 1909010 1775592 1044426 710454 245139 1762955 1485533 1261356 2221657 1428726 875731 249005 1819639 1486393 179245 1044183 524562 1203866 1625277 1979144 618621 878446 230589 2032968 2127249 1835988 946604
76183,1055989 302245 402770 1120194 1644332 15019 1827217 205760 897189 969053 2244642 1208075 293840 2156493 581965 2006522 621378 1856066 266909 920306 2177953 2088501 1985404 1091151 2061356 4296 1737388 461152 1992939 378637 823647 687447 629541 178436 590305 1967485 1545486 1673384 701999 875865 677842 250540 699867 572744 2045510 1923883 1117338 2213046 689286 662526 1380782 1491580 33337 2087371 1297022 1533767 1580445 1646750 821196 776230 1223171 261456 488828 1309726 1596708 82224 923316 493309 563641 1071588 179250 1494592 340057 111350 1923729 1058483 600486 574353 1173448 210751 283577 1650757 150038 1859689 95829 580071 428194 213349 2107912 1908493 1759881 1511818 210189 988903 1708440 2179981 915084 730872 2150470 1829237 1678457 1473761 1252910 839833 1934563 1297144 1586117 1152591 544476 715397 1467922 1003743 628855 475368 2186963 431532 293911 871610 661637 2083162 192259 1171420 862293 1255255 1589083 951178 533867 2227722 1104791 1519293 1089815 830586 801734 709343 670717 612694 323062 2250826 219314 2073923 1933344 1899758 1532220 1456850 1390402 1117241 109706 1086352 1078165 699330 1012067 366664 259499 1071122 82280 1417677 1072840 2004751 1412663 1236614 1520793 168534 1859824 1143825 2060837 1930454
81218,1505648 787167 886912 466395 649796 592457 807864 1475219 1865941 1401865 621535 637258 1969266 17932 1365511 1793149 2250175 1454974 824722 95529 1431769 1498957 356440 1694337 59184 780397 881304 1603776 1917839 800990 634831 52219 482493 2010999 218745 1450114 1093923 88721 944705 539242 1704540 1057432 1256127 2038725 309901 435695 314977 1742238 1379366 988906 1200492 2105406 257346 1463244 1568257 1343126 1122016 1281723 1242222 659089 30403 888208 287420 1126344 642339 137973 1467573 2239440 1778357 1289243 1309553 18269 1205332 206048 364692 1563048 1424386 1224336 1030281 687423 1900712 1589473 1197981 340515 10978 703952 425633 1632729 208168 1027533 2052042 1049853 1204367 1969644 70407 530096 162949 243554 2215294 2179576 2101282 1529721 1515706 128055 1049818 1522755 560046 296749 191213 597183 1613170 153509 1512055 1509051 1190918 1989542 1346680 833021 1250517 97038 1592225 1115400 184442 1520742 482870 870648 1427371 980078 944014 642460 530771 357394 335623 314575 1953202 181437 1472794 1550254 1712722 1735835 1295973 685267 747483 1925574 1516193 1422829 2145297 1699566 52905 2024150 2010381 185328 1192002 1304593 1635686 1790355 653869 45630 1306486 443842 1903914 111551 2120887 739268 1616921 41810 1509773 936172 780640 1609632 2026761 1635887 832886 1614048 446003 678111 242280 1668494 1640611 1533027 2209725 1439150 230118 1987218 242855 150561 1098325 691034 2258182 1263337 313744 834717 38563 324255 2184861 2123008 2056193 2009926 1950183 1773850 1557867 1499929 1066445 1960235 2229445 222304 674985 1340647 914843 880981 369168 2083450 1717889 648003 1911856 353716 320276 2172846 2160184 157190 1179560 896900 1499307 350102 1593180 298407 1534192 1090219 594963 2094847 422998 521015 1756460 1929878 2045144 237086 1544228 1247623 1089949 292121 1848071 947725 787527 1444648 1369137 259660 167099 638423 983455 1991251 2168500 941427 1182802 2183875 392778 2183322 1250789 1167330 1615828 864190 2232515 401171 751917 1566217 1591132 502522 264827 411001 258994 215343 1815580 376314 977803 558443 376708 217855 210140 1224344 1192271 121993 566974 588651 1279711 805906 1877041 1522761 581075 1940217 1706626 348544 1150383 677887 454132 2045644 1459996 1137384 485151 455886 1042879 2195335 1916932 839622 397747 232644 1949467 1690379 1677403 996532 418975 2023318 1744581 1729541 17082 1564457 87990 1846792 1492107 2255216 1548832 1324242 2029533 1148545 94429 917654 1923630 1306490 1599031 1026523 676679 2128596
81405,2128211 5861 385814 2135831
83883,602664 2141816 154904 1592275 988033 979020 1394629 686633 1303865 541546 576293 861961 1278185 1775979 993092 522539 2143797 209626 1310594 2057878 1573163 1442933 1547214 1668682 468565 2038861 1877115 1532076 1406690
84662,165665 1858118 1734049 649881 48759 1645830 2160067 2007534 235531 405986 1642073 571832 1320354 2169395 595863 1203321 1196580 1146340 315530
86158,119330 1019850 1219945 224975 415956 1440503 733318 325285 349852 1682028 1889605 1794770 971707 841990 208581 1752118 1047122 1656330 1882707 1128162 2042695 539183 184020 32035 255053 1996341 1863828 232473
86266,494363 1269774 427777 1859939
